job_id,skill_name,years_required,context_keywords,is_required,company_tier
1487,HTML,0,None,True,Tier 3
1487,Accountability,0,Junior,True,Tier 3
1487,Teamwork,0,None,True,Tier 3
1488,Teamwork,9,Lead,True,Tier 2
1488,Communication,6,Lead,False,Tier 2
1488,TypeScript,8,Senior,True,Tier 2
1488,HTML,9,None,False,Tier 2
1488,Accountability,6,Expert,False,Tier 2
1488,CSS,6,Senior,True,Tier 2
1488,React,9,None,False,Tier 2
1489,Teamwork,9,Senior,True,Tier 2
1489,HTML,7,Lead,True,Tier 2
1489,Vue.js,10,None,True,Tier 2
1489,CSS,9,None,True,Tier 2
1489,Data Structures,5,Senior,True,Tier 2
1490,Jenkins,9,Architect,True,Tier 1
1490,Docker,12,Expert,True,Tier 1
1490,Teamwork,11,Architect,True,Tier 1
1490,Problem-solving,14,Lead,True,Tier 1
1490,Python,13,Architect,True,Tier 1
1491,Teamwork,7,None,True,Tier 3
1491,Algorithms,10,None,True,Tier 3
1491,Accountability,9,Expert,True,Tier 3
1491,Vue.js,9,Expert,False,Tier 3
1491,Mentoring,10,Senior,True,Tier 3
1491,Data Structures,9,Lead,False,Tier 3
1492,Teamwork,2,Familiar,False,Tier 1
1492,Leadership,1,None,False,Tier 1
1492,Problem-solving,1,Familiar,False,Tier 1
1492,React,2,None,False,Tier 1
1493,Python,3,Senior,True,Tier 2
1493,Problem-solving,3,Familiar,False,Tier 2
1493,Leadership,3,Senior,False,Tier 2
1493,Teamwork,4,Senior,True,Tier 2
1494,Communication,2,Familiar,False,Tier 2
1494,Python,4,Senior,True,Tier 2
1494,Mentoring,3,Familiar,False,Tier 2
1494,Azure,2,Familiar,False,Tier 2
1495,TypeScript,5,Senior,False,Tier 1
1495,Algorithms,9,Lead,True,Tier 1
1495,JavaScript,5,Lead,False,Tier 1
1495,React,7,Expert,True,Tier 1
1495,OOP,10,Lead,False,Tier 1
1495,Vue.js,10,None,False,Tier 1
1496,Leadership,7,Senior,True,Tier 3
1496,Accountability,8,Expert,True,Tier 3
1496,Teamwork,11,Senior,False,Tier 3
1496,CI/CD,6,Expert,True,Tier 3
1496,Terraform,8,None,False,Tier 3
1496,Azure,10,Expert,True,Tier 3
1496,OOP,10,Senior,True,Tier 3
1496,Problem-solving,8,None,True,Tier 3
1497,Terraform,10,Expert,False,Tier 2
1497,Accountability,13,Lead,False,Tier 2
1497,Docker,15,Lead,True,Tier 2
1497,CI/CD,14,Lead,False,Tier 2
1497,FastAPI,12,Expert,True,Tier 2
1498,Problem-solving,0,None,True,Tier 2
1498,React,1,None,True,Tier 2
1498,JavaScript,1,Junior,True,Tier 2
1499,Accountability,2,None,False,Tier 1
1499,Teamwork,3,Familiar,False,Tier 1
1499,PyTorch,2,Junior,True,Tier 1
1499,Problem-solving,1,None,False,Tier 1
1499,Leadership,2,Familiar,False,Tier 1
1500,Flask,15,Lead,True,Tier 2
1500,GCP,13,Lead,False,Tier 2
1500,AWS,13,Lead,True,Tier 2
1500,PostgreSQL,14,Expert,True,Tier 2
1500,Jenkins,9,Expert,False,Tier 2
1500,MongoDB,11,Architect,True,Tier 2
1501,HTML,1,None,True,Tier 1
1501,CSS,2,Junior,True,Tier 1
1501,React,1,Junior,True,Tier 1
1502,Docker,5,Senior,True,Tier 1
1502,Flask,4,None,True,Tier 1
1502,Algorithms,3,Familiar,False,Tier 1
1502,Terraform,2,None,False,Tier 1
1502,Django,4,None,True,Tier 1
1503,Kubernetes,4,None,False,Tier 3
1503,Terraform,4,Familiar,False,Tier 3
1503,Azure,4,None,True,Tier 3
1503,OOP,4,Familiar,False,Tier 3
1504,Azure,10,Expert,True,Tier 1
1504,SQL,11,Architect,True,Tier 1
1504,Python,15,Expert,True,Tier 1
1504,Kubernetes,12,Expert,False,Tier 1
1504,Data Structures,14,Architect,True,Tier 1
1504,Jenkins,10,Architect,True,Tier 1
1505,Algorithms,8,None,False,Tier 1
1505,CI/CD,7,Expert,True,Tier 1
1505,AWS,12,Expert,False,Tier 1
1505,Teamwork,9,Senior,True,Tier 1
1505,Problem-solving,6,Expert,False,Tier 1
1505,System Design,6,None,True,Tier 1
1506,Vue.js,0,Junior,True,Tier 2
1506,Problem-solving,1,None,True,Tier 2
1506,JavaScript,2,None,True,Tier 2
1507,Problem-solving,2,None,False,Tier 3
1507,Jenkins,2,Familiar,False,Tier 3
1507,GCP,5,Senior,True,Tier 3
1507,Leadership,4,Familiar,False,Tier 3
1507,Algorithms,4,Senior,True,Tier 3
1507,Azure,3,None,False,Tier 3
1507,Docker,3,Familiar,False,Tier 3
1508,HTML,6,Senior,True,Tier 3
1508,JavaScript,9,Senior,True,Tier 3
1508,Algorithms,7,None,False,Tier 3
1508,React,6,Expert,False,Tier 3
1508,Data Structures,8,None,False,Tier 3
1509,Algorithms,6,Expert,False,Tier 1
1509,AWS,11,None,False,Tier 1
1509,Data Structures,10,Senior,True,Tier 1
1509,Spring Boot,8,None,True,Tier 1
1509,OOP,7,Expert,True,Tier 1
1509,SQL,6,Expert,True,Tier 1
1510,Teamwork,1,Familiar,False,Tier 3
1510,Leadership,1,Junior,False,Tier 3
1510,Accountability,3,Familiar,False,Tier 3
1510,SQL,1,Junior,True,Tier 3
1511,Leadership,10,None,True,Tier 1
1511,HTML,10,Lead,True,Tier 1
1511,Mentoring,5,None,True,Tier 1
1511,Data Structures,9,None,True,Tier 1
1511,Vue.js,6,Senior,False,Tier 1
1512,System Design,14,Expert,True,Tier 1
1512,Azure,8,Lead,True,Tier 1
1512,GCP,14,Expert,True,Tier 1
1512,Docker,13,Architect,True,Tier 1
1512,MongoDB,11,Architect,True,Tier 1
1512,CI/CD,13,Lead,False,Tier 1
1513,FastAPI,10,Lead,True,Tier 1
1513,System Design,14,Architect,True,Tier 1
1513,Communication,15,Expert,True,Tier 1
1513,Kubernetes,8,Lead,True,Tier 1
1513,Data Structures,11,Architect,True,Tier 1
1514,SQL,7,None,True,Tier 2
1514,Kotlin,10,Senior,True,Tier 2
1514,Java,7,Senior,True,Tier 2
1514,Microservices,6,None,True,Tier 2
1514,Mentoring,8,Expert,False,Tier 2
1514,Accountability,12,None,True,Tier 2
1515,Leadership,10,Lead,False,Tier 1
1515,Problem-solving,5,None,True,Tier 1
1515,Vue.js,10,Expert,True,Tier 1
1515,React,6,Lead,False,Tier 1
1516,Communication,0,Junior,False,Tier 3
1516,SQL,3,None,False,Tier 3
1516,TensorFlow,2,Junior,True,Tier 3
1517,PyTorch,2,Junior,True,Tier 3
1517,TensorFlow,3,None,False,Tier 3
1517,Mentoring,1,None,True,Tier 3
1518,OOP,3,Senior,True,Tier 1
1518,GCP,3,None,True,Tier 1
1518,System Design,5,None,False,Tier 1
1518,Docker,2,None,True,Tier 1
1519,Azure,10,None,False,Tier 3
1519,Kotlin,7,Expert,False,Tier 3
1519,Problem-solving,8,Expert,True,Tier 3
1519,Algorithms,8,Expert,False,Tier 3
1519,Oracle,9,None,False,Tier 3
1520,Spring Boot,12,None,False,Tier 1
1520,Kubernetes,6,None,False,Tier 1
1520,Accountability,10,None,True,Tier 1
1520,Terraform,11,Expert,False,Tier 1
1520,OOP,6,Senior,True,Tier 1
1520,Docker,12,Expert,True,Tier 1
1520,Jenkins,9,Senior,True,Tier 1
1520,Algorithms,9,None,True,Tier 1
1521,Teamwork,7,None,True,Tier 1
1521,Vue.js,6,Lead,False,Tier 1
1521,Algorithms,8,Senior,True,Tier 1
1521,Problem-solving,8,Senior,True,Tier 1
1521,Data Structures,6,None,True,Tier 1
1522,Azure,5,None,True,Tier 1
1522,Leadership,3,Familiar,False,Tier 1
1522,GCP,3,Senior,False,Tier 1
1522,Python,5,None,True,Tier 1
1522,Jenkins,5,Familiar,False,Tier 1
1522,CI/CD,2,None,False,Tier 1
1523,Kotlin,9,None,True,Tier 1
1523,Accountability,11,Senior,True,Tier 1
1523,Teamwork,6,Expert,True,Tier 1
1523,Data Structures,10,None,True,Tier 1
1523,Docker,11,None,True,Tier 1
1523,Mentoring,6,None,True,Tier 1
1524,Django,5,Familiar,False,Tier 3
1524,CI/CD,5,Familiar,False,Tier 3
1524,Leadership,5,Familiar,False,Tier 3
1524,Communication,4,Senior,False,Tier 3
1524,MongoDB,4,None,True,Tier 3
1525,Kotlin,12,Expert,False,Tier 1
1525,Docker,11,Expert,False,Tier 1
1525,Azure,9,Senior,True,Tier 1
1525,Problem-solving,8,None,True,Tier 1
1525,Algorithms,6,Senior,False,Tier 1
1526,OOP,9,Senior,True,Tier 3
1526,HTML,7,Lead,True,Tier 3
1526,Data Structures,5,Senior,True,Tier 3
1526,Teamwork,5,Expert,False,Tier 3
1526,Vue.js,7,None,False,Tier 3
1527,TypeScript,1,None,True,Tier 2
1527,Mentoring,0,Junior,True,Tier 2
1527,Vue.js,0,Familiar,False,Tier 2
1527,Accountability,0,None,True,Tier 2
1528,NumPy,3,None,True,Tier 3
1528,Leadership,0,Familiar,False,Tier 3
1528,Tableau,2,Junior,True,Tier 3
1528,Pandas,0,Junior,True,Tier 3
1528,Accountability,0,Familiar,False,Tier 3
1529,Accountability,8,Expert,True,Tier 1
1529,Microservices,10,Senior,True,Tier 1
1529,Data Structures,9,Senior,True,Tier 1
1529,SQL,12,Expert,True,Tier 1
1529,Problem-solving,12,Expert,True,Tier 1
1529,Terraform,10,None,True,Tier 1
1529,System Design,9,Senior,True,Tier 1
1529,Oracle,10,Expert,False,Tier 1
1530,Accountability,0,Familiar,False,Tier 2
1530,Teamwork,2,Junior,True,Tier 2
1530,Communication,3,None,True,Tier 2
1531,CI/CD,6,Expert,True,Tier 3
1531,OOP,7,Senior,True,Tier 3
1531,Problem-solving,12,None,True,Tier 3
1531,Mentoring,7,Senior,True,Tier 3
1531,Oracle,9,Senior,True,Tier 3
1531,Azure,10,Senior,True,Tier 3
1531,Jenkins,9,None,True,Tier 3
1532,Tableau,3,None,False,Tier 3
1532,Pandas,1,Junior,False,Tier 3
1532,Teamwork,3,None,False,Tier 3
1532,Mentoring,2,Familiar,False,Tier 3
1532,Communication,3,None,True,Tier 3
1533,System Design,9,Lead,True,Tier 2
1533,React,9,Expert,True,Tier 2
1533,HTML,10,Lead,True,Tier 2
1533,Tailwind CSS,10,None,True,Tier 2
1533,Algorithms,7,None,False,Tier 2
1534,JavaScript,1,None,True,Tier 1
1534,CSS,1,Familiar,False,Tier 1
1534,Tailwind CSS,0,Familiar,False,Tier 1
1534,React,0,None,False,Tier 1
1535,Flask,4,None,False,Tier 1
1535,SQL,4,Senior,True,Tier 1
1535,Kubernetes,5,Familiar,False,Tier 1
1535,Leadership,2,None,True,Tier 1
1535,Accountability,3,Senior,False,Tier 1
1536,Docker,6,Expert,True,Tier 1
1536,Terraform,11,Expert,True,Tier 1
1536,Communication,11,None,False,Tier 1
1536,OOP,6,Senior,True,Tier 1
1536,Spring Boot,9,Expert,False,Tier 1
1536,Data Structures,11,None,True,Tier 1
1536,Oracle,7,Expert,True,Tier 1
1537,Python,0,None,True,Tier 1
1537,PyTorch,0,None,True,Tier 1
1537,Accountability,2,Junior,False,Tier 1
1537,Communication,2,None,False,Tier 1
1537,Teamwork,2,Junior,True,Tier 1
1538,Oracle,10,Senior,False,Tier 2
1538,Spring Boot,6,Senior,False,Tier 2
1538,Jenkins,8,Expert,True,Tier 2
1538,Problem-solving,8,Senior,True,Tier 2
1538,Algorithms,12,None,True,Tier 2
1539,Python,5,Senior,True,Tier 3
1539,CI/CD,2,Familiar,False,Tier 3
1539,Algorithms,5,Familiar,False,Tier 3
1539,Jenkins,3,None,True,Tier 3
1539,Mentoring,2,None,True,Tier 3
1539,Flask,3,Senior,True,Tier 3
1540,GCP,8,Expert,True,Tier 2
1540,Algorithms,14,Expert,False,Tier 2
1540,OOP,8,Lead,True,Tier 2
1540,Docker,10,Lead,True,Tier 2
1540,AWS,15,Expert,True,Tier 2
1540,PostgreSQL,11,Lead,False,Tier 2
1541,Algorithms,11,Expert,True,Tier 3
1541,Kubernetes,11,Expert,True,Tier 3
1541,Microservices,11,None,True,Tier 3
1541,OOP,12,Expert,True,Tier 3
1541,Communication,12,Expert,True,Tier 3
1542,Mentoring,5,None,True,Tier 3
1542,GCP,4,Familiar,False,Tier 3
1542,Data Structures,3,Familiar,False,Tier 3
1543,Problem-solving,1,Junior,False,Tier 2
1543,Leadership,1,None,False,Tier 2
1543,SQL,0,Familiar,False,Tier 2
1543,Accountability,1,Junior,False,Tier 2
1544,Communication,7,Senior,False,Tier 3
1544,Oracle,11,None,True,Tier 3
1544,Jenkins,6,Senior,True,Tier 3
1544,Spring Boot,8,None,False,Tier 3
1544,GCP,8,None,True,Tier 3
1544,Microservices,9,Senior,True,Tier 3
1545,Flask,3,None,False,Tier 2
1545,Python,4,None,True,Tier 2
1545,FastAPI,4,Senior,False,Tier 2
1545,Kubernetes,2,Familiar,False,Tier 2
1546,Teamwork,9,Expert,True,Tier 1
1546,Tailwind CSS,6,Senior,False,Tier 1
1546,CSS,10,Expert,False,Tier 1
1546,React,7,Expert,True,Tier 1
1546,Problem-solving,6,None,True,Tier 1
1546,OOP,6,None,True,Tier 1
1546,Mentoring,9,Senior,True,Tier 1
1546,Algorithms,8,Lead,True,Tier 1
1547,Teamwork,3,Familiar,False,Tier 1
1547,Pandas,0,Familiar,False,Tier 1
1547,TensorFlow,3,None,False,Tier 1
1548,FastAPI,4,Senior,True,Tier 1
1548,CI/CD,3,Senior,True,Tier 1
1548,System Design,3,Familiar,False,Tier 1
1548,Flask,3,Familiar,False,Tier 1
1548,GCP,4,None,True,Tier 1
1548,Terraform,3,None,True,Tier 1
1549,Algorithms,10,Lead,True,Tier 1
1549,OOP,8,Lead,True,Tier 1
1549,Teamwork,9,None,True,Tier 1
1549,Data Structures,6,Senior,True,Tier 1
1549,CSS,7,Senior,True,Tier 1
1550,Mentoring,0,Familiar,False,Tier 1
1550,Leadership,0,None,True,Tier 1
1550,CSS,1,Junior,True,Tier 1
1551,Accountability,12,Senior,True,Tier 1
1551,SQL,8,Expert,True,Tier 1
1551,Jenkins,6,None,True,Tier 1
1551,Microservices,9,Expert,False,Tier 1
1551,AWS,8,Senior,True,Tier 1
1551,Data Structures,7,Expert,False,Tier 1
1551,Terraform,7,None,False,Tier 1
1551,CI/CD,10,Expert,True,Tier 1
1552,System Design,5,Familiar,False,Tier 2
1552,GCP,5,Senior,False,Tier 2
1552,Problem-solving,5,Familiar,False,Tier 2
1552,Communication,3,None,True,Tier 2
1552,Python,2,None,False,Tier 2
1553,CSS,7,Expert,True,Tier 1
1553,Algorithms,5,Lead,True,Tier 1
1553,Communication,5,Lead,True,Tier 1
1553,HTML,7,Senior,True,Tier 1
1553,Vue.js,10,Lead,False,Tier 1
1553,React,6,Senior,False,Tier 1
1554,Leadership,12,Expert,True,Tier 2
1554,FastAPI,13,Architect,True,Tier 2
1554,OOP,8,Architect,True,Tier 2
1554,Data Structures,9,Lead,True,Tier 2
1554,Problem-solving,9,Expert,True,Tier 2
1555,Problem-solving,2,None,True,Tier 3
1555,TypeScript,0,Junior,True,Tier 3
1555,Mentoring,0,None,True,Tier 3
1556,CI/CD,5,Senior,True,Tier 1
1556,Django,3,Familiar,False,Tier 1
1556,System Design,4,None,False,Tier 1
1556,FastAPI,5,None,False,Tier 1
1557,Vue.js,9,Lead,True,Tier 2
1557,Algorithms,7,Lead,True,Tier 2
1557,OOP,9,None,True,Tier 2
1557,Problem-solving,6,None,False,Tier 2
1557,CSS,7,Lead,True,Tier 2
1557,Communication,8,Senior,True,Tier 2
1558,SQL,2,Junior,True,Tier 3
1558,Pandas,0,None,True,Tier 3
1558,Problem-solving,0,None,True,Tier 3
1559,AWS,14,Expert,True,Tier 3
1559,MongoDB,15,Expert,False,Tier 3
1559,System Design,14,Architect,False,Tier 3
1559,Leadership,14,Lead,True,Tier 3
1559,Flask,11,Expert,False,Tier 3
1559,Teamwork,12,Expert,False,Tier 3
1559,Django,13,Architect,True,Tier 3
1560,Tableau,1,None,True,Tier 3
1560,Pandas,1,Junior,True,Tier 3
1560,TensorFlow,3,Familiar,False,Tier 3
1560,Python,2,Familiar,False,Tier 3
1561,Data Structures,2,None,False,Tier 2
1561,FastAPI,4,Senior,True,Tier 2
1561,Leadership,3,None,False,Tier 2
1561,Problem-solving,2,Familiar,False,Tier 2
1561,System Design,3,None,True,Tier 2
1562,Jenkins,12,Expert,True,Tier 2
1562,OOP,11,Architect,True,Tier 2
1562,AWS,13,Lead,False,Tier 2
1562,SQL,9,Architect,True,Tier 2
1562,Problem-solving,13,Lead,False,Tier 2
1562,Leadership,10,Lead,False,Tier 2
1563,Mentoring,9,None,True,Tier 2
1563,AWS,11,Expert,True,Tier 2
1563,Jenkins,10,Senior,False,Tier 2
1563,Terraform,8,Expert,True,Tier 2
1563,Microservices,11,Senior,True,Tier 2
1564,SQL,5,Senior,True,Tier 1
1564,Python,5,Senior,True,Tier 1
1564,OOP,5,Senior,True,Tier 1
1564,Teamwork,2,None,True,Tier 1
1564,MongoDB,5,None,False,Tier 1
1565,System Design,9,Senior,True,Tier 1
1565,Spring Boot,7,Expert,True,Tier 1
1565,Communication,10,None,False,Tier 1
1565,OOP,8,Expert,True,Tier 1
1565,Data Structures,6,None,True,Tier 1
1566,Mentoring,7,None,True,Tier 1
1566,TypeScript,5,Senior,True,Tier 1
1566,Vue.js,10,Expert,True,Tier 1
1566,Teamwork,10,Expert,True,Tier 1
1566,Data Structures,9,Senior,True,Tier 1
1567,SQL,8,None,True,Tier 3
1567,Spring Boot,8,None,False,Tier 3
1567,Kotlin,10,None,True,Tier 3
1567,Mentoring,12,Senior,True,Tier 3
1568,CI/CD,8,None,False,Tier 3
1568,Accountability,7,None,True,Tier 3
1568,Leadership,9,None,False,Tier 3
1568,Azure,8,Senior,False,Tier 3
1568,Algorithms,11,None,True,Tier 3
1569,TensorFlow,0,Junior,True,Tier 2
1569,Problem-solving,3,Familiar,False,Tier 2
1569,Communication,0,Junior,True,Tier 2
1569,Leadership,0,None,False,Tier 2
1569,Teamwork,1,Junior,False,Tier 2
1570,MongoDB,3,Senior,True,Tier 2
1570,Jenkins,5,None,True,Tier 2
1570,CI/CD,4,Senior,False,Tier 2
1570,Problem-solving,5,Senior,True,Tier 2
1571,Mentoring,2,Junior,True,Tier 3
1571,SQL,2,Familiar,False,Tier 3
1571,Communication,2,Junior,False,Tier 3
1571,Scikit-learn,2,Familiar,False,Tier 3
1572,Leadership,5,Senior,False,Tier 2
1572,CI/CD,5,None,True,Tier 2
1572,Terraform,5,Senior,False,Tier 2
1572,AWS,4,Senior,True,Tier 2
1573,Python,3,Familiar,False,Tier 2
1573,Accountability,4,None,False,Tier 2
1573,Kubernetes,3,None,False,Tier 2
1574,Data Structures,6,Senior,False,Tier 2
1574,Teamwork,10,Expert,True,Tier 2
1574,HTML,6,None,True,Tier 2
1574,Accountability,5,Senior,False,Tier 2
1574,Algorithms,10,None,True,Tier 2
1575,PostgreSQL,2,None,True,Tier 1
1575,Kubernetes,3,None,False,Tier 1
1575,Flask,5,Familiar,False,Tier 1
1575,Data Structures,3,Familiar,False,Tier 1
1575,FastAPI,4,Familiar,False,Tier 1
1576,Mentoring,3,Familiar,False,Tier 1
1576,Docker,3,Senior,True,Tier 1
1576,SQL,5,Senior,True,Tier 1
1576,System Design,4,Senior,True,Tier 1
1577,Leadership,2,Junior,True,Tier 3
1577,Scikit-learn,1,Junior,True,Tier 3
1577,Teamwork,2,Junior,True,Tier 3
1578,Problem-solving,2,Familiar,False,Tier 1
1578,Pandas,3,Familiar,False,Tier 1
1578,SQL,0,Junior,True,Tier 1
1579,TypeScript,2,Familiar,False,Tier 2
1579,Communication,2,Junior,False,Tier 2
1579,Tailwind CSS,2,None,False,Tier 2
1580,Data Structures,8,None,True,Tier 3
1580,Kotlin,12,Expert,True,Tier 3
1580,Accountability,6,Expert,True,Tier 3
1580,Mentoring,8,Expert,False,Tier 3
1580,SQL,12,Expert,True,Tier 3
1580,Docker,12,Senior,True,Tier 3
1581,Terraform,11,Senior,True,Tier 2
1581,System Design,6,Expert,True,Tier 2
1581,Communication,6,None,False,Tier 2
1581,Teamwork,10,Senior,False,Tier 2
1581,OOP,11,None,True,Tier 2
1581,Kubernetes,11,Senior,True,Tier 2
1581,Azure,9,None,True,Tier 2
1582,Data Structures,10,None,True,Tier 1
1582,Problem-solving,9,Expert,True,Tier 1
1582,System Design,7,Expert,True,Tier 1
1582,Teamwork,10,Expert,False,Tier 1
1582,CSS,6,Expert,True,Tier 1
1582,Vue.js,6,Expert,False,Tier 1
1583,Mentoring,6,None,False,Tier 1
1583,Problem-solving,10,Lead,True,Tier 1
1583,System Design,9,Lead,False,Tier 1
1583,Algorithms,5,Lead,True,Tier 1
1583,Accountability,5,Expert,True,Tier 1
1583,TypeScript,10,None,True,Tier 1
1583,Communication,5,Lead,True,Tier 1
1583,CSS,10,Expert,False,Tier 1
1584,Terraform,9,Lead,True,Tier 2
1584,Kubernetes,14,Architect,False,Tier 2
1584,GCP,11,Lead,False,Tier 2
1584,Communication,9,Lead,False,Tier 2
1584,Accountability,15,Lead,True,Tier 2
1584,Leadership,11,Architect,True,Tier 2
1584,AWS,11,Expert,True,Tier 2
1584,Teamwork,15,Expert,True,Tier 2
1584,Python,14,Architect,True,Tier 2
1585,Terraform,15,Expert,True,Tier 3
1585,Algorithms,12,Architect,False,Tier 3
1585,AWS,10,Architect,True,Tier 3
1585,SQL,8,Architect,True,Tier 3
1585,CI/CD,15,Architect,True,Tier 3
1585,Docker,15,Expert,True,Tier 3
1585,GCP,12,Architect,True,Tier 3
1586,Mentoring,10,Expert,True,Tier 3
1586,Communication,11,Senior,False,Tier 3
1586,Data Structures,6,Senior,True,Tier 3
1586,Teamwork,9,None,True,Tier 3
1586,Algorithms,6,Senior,True,Tier 3
1586,Oracle,6,None,False,Tier 3
1587,TensorFlow,3,Familiar,False,Tier 3
1587,Teamwork,3,None,True,Tier 3
1587,Pandas,0,Junior,True,Tier 3
1587,SQL,2,None,True,Tier 3
1587,Tableau,0,Familiar,False,Tier 3
1588,AWS,4,Familiar,False,Tier 1
1588,Kubernetes,3,Senior,False,Tier 1
1588,PostgreSQL,4,None,True,Tier 1
1588,Data Structures,4,Familiar,False,Tier 1
1589,HTML,10,Senior,True,Tier 1
1589,Problem-solving,8,Lead,True,Tier 1
1589,JavaScript,7,None,True,Tier 1
1589,Algorithms,9,Senior,True,Tier 1
1589,Data Structures,6,Senior,True,Tier 1
1590,Tailwind CSS,2,Familiar,False,Tier 1
1590,JavaScript,2,Familiar,False,Tier 1
1590,Teamwork,0,None,True,Tier 1
1590,HTML,2,Familiar,False,Tier 1
1591,Python,10,Lead,True,Tier 1
1591,AWS,12,Expert,True,Tier 1
1591,Communication,10,Architect,True,Tier 1
1591,Algorithms,11,Lead,True,Tier 1
1591,GCP,12,Architect,True,Tier 1
1592,NumPy,2,Junior,True,Tier 3
1592,TensorFlow,2,Junior,True,Tier 3
1592,Python,0,None,True,Tier 3
1592,Leadership,0,Familiar,False,Tier 3
1593,AWS,9,Architect,True,Tier 1
1593,MongoDB,13,Expert,False,Tier 1
1593,Azure,12,Expert,False,Tier 1
1593,SQL,13,Expert,True,Tier 1
1593,Accountability,15,Architect,False,Tier 1
1593,GCP,9,Architect,False,Tier 1
1593,OOP,9,Expert,False,Tier 1
1594,Kotlin,10,Senior,True,Tier 1
1594,Mentoring,10,None,False,Tier 1
1594,Spring Boot,8,Senior,True,Tier 1
1594,Teamwork,10,Expert,True,Tier 1
1594,GCP,7,Senior,False,Tier 1
1594,Terraform,7,None,False,Tier 1
1595,Communication,5,Senior,True,Tier 1
1595,PostgreSQL,3,Familiar,False,Tier 1
1595,Accountability,4,None,True,Tier 1
1595,OOP,2,Familiar,False,Tier 1
1595,Problem-solving,5,Senior,False,Tier 1
1595,SQL,5,Familiar,False,Tier 1
1596,Kubernetes,5,None,True,Tier 1
1596,PostgreSQL,3,None,True,Tier 1
1596,Algorithms,5,Familiar,False,Tier 1
1596,FastAPI,3,None,True,Tier 1
1597,JavaScript,6,Senior,True,Tier 2
1597,Accountability,6,Lead,True,Tier 2
1597,System Design,9,Lead,True,Tier 2
1597,Communication,8,Senior,True,Tier 2
1598,Python,2,Junior,True,Tier 2
1598,Mentoring,1,None,True,Tier 2
1598,NumPy,0,Junior,True,Tier 2
1598,Teamwork,0,Familiar,False,Tier 2
1598,Pandas,0,Familiar,False,Tier 2
1599,Problem-solving,5,None,True,Tier 1
1599,Django,5,Senior,True,Tier 1
1599,GCP,3,Familiar,False,Tier 1
1599,Docker,5,Senior,True,Tier 1
1599,PostgreSQL,3,None,True,Tier 1
1599,Teamwork,4,None,False,Tier 1
1600,SQL,10,Lead,True,Tier 3
1600,GCP,11,Expert,False,Tier 3
1600,Teamwork,11,Expert,True,Tier 3
1600,Algorithms,13,Expert,True,Tier 3
1600,MongoDB,11,Lead,False,Tier 3
1601,Kubernetes,3,Familiar,False,Tier 1
1601,Teamwork,3,Senior,True,Tier 1
1601,Azure,4,None,True,Tier 1
1602,React,9,Lead,False,Tier 2
1602,Communication,8,Expert,True,Tier 2
1602,Data Structures,8,None,True,Tier 2
1602,Leadership,7,Expert,False,Tier 2
1602,Vue.js,8,Senior,False,Tier 2
1602,Tailwind CSS,8,None,False,Tier 2
1603,Leadership,0,None,True,Tier 1
1603,CSS,0,Familiar,False,Tier 1
1604,SQL,1,Familiar,False,Tier 2
1604,Leadership,1,Familiar,False,Tier 2
1604,PyTorch,0,Familiar,False,Tier 2
1604,Scikit-learn,2,Junior,False,Tier 2
1604,NumPy,2,Junior,True,Tier 2
1604,Mentoring,1,Familiar,False,Tier 2
1605,Mentoring,1,Junior,True,Tier 2
1605,Leadership,3,None,True,Tier 2
1605,Tableau,3,Familiar,False,Tier 2
1606,Communication,4,Senior,False,Tier 3
1606,Leadership,2,None,True,Tier 3
1606,FastAPI,4,Familiar,False,Tier 3
1606,Kubernetes,4,Familiar,False,Tier 3
1606,Flask,5,Senior,True,Tier 3
1606,OOP,2,None,True,Tier 3
1607,Communication,0,Junior,True,Tier 2
1607,Tableau,1,Familiar,False,Tier 2
1607,SQL,2,Familiar,False,Tier 2
1607,Leadership,0,Familiar,False,Tier 2
1608,Communication,2,None,True,Tier 3
1608,Tailwind CSS,0,None,True,Tier 3
1608,Mentoring,1,Familiar,False,Tier 3
1608,Vue.js,1,Junior,True,Tier 3
1609,Scikit-learn,0,None,True,Tier 3
1609,SQL,1,Familiar,False,Tier 3
1609,Python,1,Junior,True,Tier 3
1609,Leadership,2,Junior,True,Tier 3
1609,Teamwork,2,Familiar,False,Tier 3
1610,CSS,2,Familiar,False,Tier 1
1610,Communication,0,Junior,True,Tier 1
1610,TypeScript,1,Familiar,False,Tier 1
1611,JavaScript,1,Familiar,False,Tier 3
1611,Tailwind CSS,0,Familiar,False,Tier 3
1611,Problem-solving,0,Junior,True,Tier 3
1611,Leadership,2,Junior,True,Tier 3
1612,Azure,7,Expert,False,Tier 1
1612,Algorithms,9,Senior,True,Tier 1
1612,Communication,9,Senior,True,Tier 1
1612,Problem-solving,7,None,False,Tier 1
1612,Java,11,None,True,Tier 1
1613,Tableau,2,Familiar,False,Tier 3
1613,NumPy,0,Familiar,False,Tier 3
1613,Problem-solving,0,Familiar,False,Tier 3
1613,Scikit-learn,1,Junior,True,Tier 3
1613,SQL,1,Familiar,False,Tier 3
1613,PyTorch,1,Junior,True,Tier 3
1614,Java,9,None,True,Tier 2
1614,Docker,8,None,False,Tier 2
1614,Data Structures,11,Expert,False,Tier 2
1614,Algorithms,10,Senior,True,Tier 2
1614,Terraform,6,Expert,True,Tier 2
1614,AWS,11,Senior,True,Tier 2
1614,Accountability,12,Expert,False,Tier 2
1614,Communication,7,Senior,True,Tier 2
